domain,date,title,emotion
bursamuhalif.com,2023-12-23,Bursa’da ‘Maraş Katliamı’ anması: Irkçılığa ve gericiliğe karşı laikliği savunmaya devam edeceğiz,hope
bursamuhalif.com,2023-12-24,Nilüfer’de Pancar Deposu yeni yüzüyle kapılarını açtı,happiness
bursamuhalif.com,2023-12-24,DEM Parti Bursa İl Kongresi ertelendi,sadness
bursamuhalif.com,2023-12-25,"Birleşik Kamu İş: Açlık sınırı 16 bin 483, yoksulluk sınırı 46 bin 837 liraya yükseldi",sadness
bursamuhalif.com,2023-12-25,‘Ön seçim’ talebi ile Ankara’ya yürüyen CHP’li aday adayı Bursa’da konuştu,
bursamuhalif.com,2023-12-26,Yargı daha önce ‘dur’ demişti: İznik Gölü kenarına kağıt fabrikası!,anger
bursamuhalif.com,2023-12-26,Ziraat Türkiye Kupası’nda 5. tur programı belli oldu,hope
bursamuhalif.com,2023-12-27,Meteoroloji’den sağanak ve kar yağışı uyarısı,fear
bursamuhalif.com,2023-12-27,Bursa’da beyin ölümü gerçekleşen hasta 6 kişiye umut oldu,hope
bursamuhalif.com,2023-12-28,"Bursa’da odun keserken, eşinin kolunu kesti",anger
bursamuhalif.com,2023-12-28,"Bursa’da babasını öldürdü, evden 5 kilometre uzakta yakalandı",anger
bursamuhalif.com,2023-12-29,Süper Kupa iptal oldu!,sadness
bursamuhalif.com,2023-12-29,Özgür Özel: Tüm halkımızı takımlarımızı karşılamaya davet ediyorum,hope
bursamuhalif.com,2023-12-30,Bursa’da mobilya imalathanesinde yangın,fear
bursamuhalif.com,2023-12-30,TÖB-SEN Bursa: Öğretmenlere ek ders ücretleri ödenmedi,anger
bursamuhalif.com,2023-12-31,Bursa’nın barajlarında son durum ne? Doluluk oranları ne kadar?,
bursamuhalif.com,2023-12-31,Bursa’da kurye kılığında soygun: Ev sahibini bağlayarak 20 bin dolarını çaldılar,anger
dokuz8haber.net,2023-01-01,"Bakan Koca: 2023, sağlıkta önceki yılları geride bırakacak",hope
dokuz8haber.net,2023-01-01,Karayolları Genel Müdürlüğü: Köprü ve otoyol geçiş ücretlerine herhangi bir zam yapılmadı,hope
dokuz8haber.net,2023-01-02,Bu isimler sadece bir bebeğe verildi,happiness
dokuz8haber.net,2023-01-02,Aydın’da çapa makinesine ayağını kaptıran işçi hayatını kaybetti,sadness
dokuz8haber.net,2023-01-03,"Ankara’da yaşayan emekliler, maaş zammına tepkili",anger
dokuz8haber.net,2023-01-03,"Hasım Ne Demek, Ne Anlama Gelir? Hasım Kelimesi TDK Sözlük Anlamı Nedir?",
dokuz8haber.net,2023-01-04,Atık kağıtlar maharetli ellerde sanata dönüştü,happiness
dokuz8haber.net,2023-01-04,Tepebaşı'nda 2022 yılı iklim adına verimli geçti,happiness
dokuz8haber.net,2023-01-05,"Haşir Ne Demek, Ne Anlama Gelir? Haşir Kelimesi TDK Sözlük Anlamı Nedir?",
dokuz8haber.net,2023-01-05,Amazon 18 bin işçiyi işten çıkaracak,sadness
dokuz8haber.net,2023-01-06,AYM'den cemaat vakıflarına vasiyetle bırakılan mallara için mülkiyet hakkı ihlali,anger
dokuz8haber.net,2023-01-06,Çocuk İstismarı Araştırma Komisyonu kuruldu,anger
dokuz8haber.net,2023-01-07,Buca Belediyesi’nden tarihi yapılara koruma kalkanı,hope
dokuz8haber.net,2023-01-07,"BDDK, TT Finansman A.Ş.'ye faaliyet izni verdi",hope
dokuz8haber.net,2023-01-08,İzmit'te görme engellilere 'sesli' hediye,
dokuz8haber.net,2023-01-08,"Özgür Özel: ""Seçim yaklaştıkça her şeyi satır satır açıklayacağız, Altılı Masa'da kriz değil kararlılık var""",hope
dokuz8haber.net,2023-01-09,2022’de yaklaşık 400 kadın katledildi,sadness
dokuz8haber.net,2023-01-09,Mahkeme polis şiddetine maruz kalan AFP foto muhabiri Bülent Kılıç’a 30 bin lira tazminat ödenmesine hükmetti,anger
dokuz8haber.net,2023-01-10,Bakan Koca’dan sahte ilaç açıklaması: Hastalarda kullanılmadı,anger
dokuz8haber.net,2023-01-10,Babacan'dan Bahçeli'ye yanıt: Kendisini sadece edebe davet ediyoruz,anger
dokuz8haber.net,2023-01-11,Bayraklı sokaklarına modern dokunuş,happiness
dokuz8haber.net,2023-01-11,"KILIÇDAROĞLU: “TÜİK ELİYLE İŞÇİDEN 300 MİLYAR DOLAR ÇALINDI. 5 AY SONRA BORCUMUZU ÖDEMEYE BAŞLIYORUZ. ÜCRET VERGİSİNİN DEVLETE DEĞİL, İŞÇİYE ÖDENMESİNİ SAĞLAYACAĞIZ”",anger
dokuz8haber.net,2023-01-12,Atakum Belediyesi Bilim Tiyatrosu'na ev sahipliği yaptı,
dokuz8haber.net,2023-01-12,İSKİ Genel Müdürü: Kesintisiz su temini sağlama konusunda çalışmalarımıza devam edeceğiz,hope
dokuz8haber.net,2023-01-13,'6 Milyon Tek Yürek' kampanyasıyla 2022'de ihtiyaç sahiplerine 12 milyon TL destek,hope
dokuz8haber.net,2023-01-13,Sel mağduru Antalya'da hayat normale dönüyor,hope
dokuz8haber.net,2023-01-14,Selahattin Demirtaş'ın 'trol başı' dediği Alpay Özalan'dan yanıt,
dokuz8haber.net,2023-01-14,Benzine zam geliyor,fear
dokuz8haber.net,2023-01-15,Kemerburgaz'da tarım ve orman alanları yapılaşmaya açılıyor,anger
dokuz8haber.net,2023-01-15,Emekli-Sen Genel Başkanı Yavuz: Resmi enflasyon oranında yapılan zamlar hiçbir anlam ifade etmiyor,anger
dokuz8haber.net,2023-01-16,Bayraklı’da Muhtarlık Binaları Yenileniyor,
dokuz8haber.net,2023-01-16,"Yeni haftaya dolar 8,78 TL, Euro 20,37 TL'den başladı",fear
dokuz8haber.net,2023-01-17,"Hazine müteahhitlere çalışıyor, örtülü ödenek harcaması 2022'de rekor kırdı",anger
dokuz8haber.net,2023-01-17,Yoksulluğumuzun resmi: Türkiye'de bir yılda gıda alışverişinin bedeli yüzde 85 arttı,sadness
dokuz8haber.net,2023-01-18,"Hür Ne Demek, Ne Anlama Gelir? Hür Kelimesi TDK Sözlük Anlamı Nedir?",
dokuz8haber.net,2023-01-18,Hacer Foggo: Mevcut politikalar değişmezse yoksulluk da devam eder,fear
dokuz8haber.net,2023-01-19,"Sedat Peker'den geceyarısı RT'leri: Yeni taktiği önce RT'lemek sonra silmek, mesajlar muhalefete",anger
dokuz8haber.net,2023-01-19,"Şenyaşar ailesi: Etkin bir kovuşturma, kamera kayıtlarını da ortaya çıkaracak",hope
dokuz8haber.net,2023-01-20,"Dünyanın en büyük kurbağası bulundu: Tam 2,7 kilo",
dokuz8haber.net,2023-01-20,Yeni bir TV kanalı geliyor: Sözcü TV,
dokuz8haber.net,2023-01-21,Sinema Televizyon Sendikası: Ücretlere minimum yüzde 35 iyileştirme,hope
dokuz8haber.net,2023-01-21,4 ilde 32 milyar lira tutarındaki yatırımlara proje bazlı teşvik verilecek,hope
dokuz8haber.net,2023-01-22,Biden’ın evinden belge çıkmaya devam ediyor,hope
dokuz8haber.net,2023-01-22,Eskişehir’de ağaçlara kış bakımı,hope
dokuz8haber.net,2023-01-23,Gölcük'te 410 taekwandocu kuşak atladı,
dokuz8haber.net,2023-01-23,"Rüyada okula gitmek ne anlama gelir? Rüyada okula, okul gezisine gitmek anlamı nedir?",
dokuz8haber.net,2023-01-24,Altılı Masa'da il il ittifak hesabı,hope
dokuz8haber.net,2023-01-24,Tutuklu ve hükümlü sayısında yeni rekor,sadness
dokuz8haber.net,2023-01-25,İstismar mağduru kayıp çocuğun haberini yapan Hale Gönültaş’a soruşturma,sadness
dokuz8haber.net,2023-01-25,Sinan Ateş soruşturmasında cevap bekleyen sorular,
dokuz8haber.net,2023-01-26,TL'ye olan güven arttı,happiness
dokuz8haber.net,2023-01-26,Mustafa Varank'tan bir gazeteciye daha dava,anger
dokuz8haber.net,2023-01-27,Yaşlı Destek Programı (YADES) başvuruları başladı,hope
dokuz8haber.net,2023-01-27,"Sarnıç Cumhuriyet Meydanı, Yenileniyor",hope
dokuz8haber.net,2023-01-28,Piyasalar için kritik hafta: Gözler FED’e çevrildi,fear
dokuz8haber.net,2023-01-28,Bakan Bozdağ’dan ‘TC kimlik numarası’ uyarısı,fear
dokuz8haber.net,2023-01-29,Malatya'da karla mücadele sürüyor,fear
dokuz8haber.net,2023-01-29,"TOKİ'den millet bahçeleri için bir ayda 1,5 milyar TL",happiness
dokuz8haber.net,2023-01-30,Kılıçdaroğlu: Evlerde kullanılan doğal gazın birim fiyatını hemen indirin,anger
dokuz8haber.net,2023-01-30,"ABB, ‘İvedik-Polatlı İçme Suyu İletim Hattı Projesi’nde Sona Yaklaşıyor",hope
dokuz8haber.net,2023-01-31,Zehirlenen eski HDP’li vekil hastaneye kaldırıldı,fear
dokuz8haber.net,2023-01-31,Naci Cinisli: İtibar için yapılan masraflar artık haddi aşmış durumda,anger
dokuz8haber.net,2023-02-01,Malatya Eczacılar Odası Başkanı Sönmez açıkladı: Piyasaya sürülen ilaçlar hastalarımızın reçetelerini karşılamıyor,sadness
dokuz8haber.net,2023-02-01,"HDP Ekonomi Programı açıklandı: Kapitalist özel mülkiyet yerine, komünal-müşterek-kolektif mülkiyet",anger
dokuz8haber.net,2023-02-02,"HAK-İŞ, EYT düzenlemesi öncesi taleplerini açıkladı",
dokuz8haber.net,2023-02-02,Buca Belediyesi’nin altın çocukları,
dokuz8haber.net,2023-02-03,"CHP'li İlgediz: Mobbingler yüzünden intihar eden, kanser olan, ötekileştirilen personellerin tek sorumlusu AKP'dir",anger
dokuz8haber.net,2023-02-03,"İrsaliye Ne Demek, Ne Anlama Gelir? İrsaliye Kelimesi TDK Sözlük Anlamı Nedir?",
dokuz8haber.net,2023-02-04,Eskişehir'de denizlilerdeki kirliliği anlatan atölye,
dokuz8haber.net,2023-02-04,2 bin 500 yıllık Sinop Kalesi’nin duvarlarına yazı yazılmasına yurttaşlardan tepki,anger
dokuz8haber.net,2023-02-05,İstanbul’un su ihtiyacını karşılayan barajlarda 7 ton atık toplandı,disgust
dokuz8haber.net,2023-02-05,"Muğlalı tütün üreticileri, tüccarın düşük fiyat vermesini protesto etti",anger
dokuz8haber.net,2023-02-06,Deprem sonrası dünyadan yardım mesajları,hope
dokuz8haber.net,2023-02-06,Haluk Levent yardım konusunda uyardı: Yapmayın,anger
dokuz8haber.net,2023-02-07,İzmit Belediyesi Arama Kurtarma Ekibi deprem bölgesinde,hope
dokuz8haber.net,2023-02-07,Bin 275 psikososyal destek personeli deprem bölgesinde,
dokuz8haber.net,2023-02-08,"AB Komisyonu, Türkiye’ye 3 milyon euro acil yardım sağlayacak",hope
dokuz8haber.net,2023-02-08,"Siyaset bilimci Özgün Emre Koç, 'deprem paylaşımları' nedeniyle gözaltına alındı",anger
dokuz8haber.net,2023-02-09,"AKSARAY'DAN HATAY'A GİDEN GÖNÜLLÜLER UYARDI: ""BÖLGEYE YALNIZCA İŞİ BİLENLER GELMELİ, SAĞLAM BİNA YOK""",fear
dokuz8haber.net,2023-02-09,20 günlük bebek elinde annesinin bir tutam saçıyla enkazdan kurtarıldı,hope
dokuz8haber.net,2023-02-10,"İBB ekipleri, Hatay’da 444 kişiyi sağ olarak enkazdan çıkardı",hope
dokuz8haber.net,2023-02-10,Depremde 91 saat sonra gelen mucize,hope
dokuz8haber.net,2023-02-11,Jeoloji Mühendisleri Odası Muğla İl Temsilcisi'nden korkutan açıklama,fear
dokuz8haber.net,2023-02-11,Gaziantep’te yıkılan Ayşe Mehmet Polat Sitesi'nin müteahhidi İstanbul’da yakalandı,sadness
dokuz8haber.net,2023-02-12,Akşener 15 yaşındaki Mustafa'nın velisi oldu,happiness
dokuz8haber.net,2023-02-12,Deprem bölgesinde soğuk hava etkisini sürdürecek,fear
dokuz8haber.net,2023-02-13,Atakum Belediyesi’nden depremzedeler için ‘Kardeş Aile Projesi”,hope
dokuz8haber.net,2023-02-13,Demirtaş: Linç ve işkenceye asla prim vermeyelim,hope
dokuz8haber.net,2023-02-14,"ZONGULDAKLI MADENCİLERDEN DUYGULANDIRAN NOT: “KÖMÜR İÇİN DEĞİL, ÖMÜR İÇİN GELDİK”",hope
dokuz8haber.net,2023-02-14,Bahçeli'nin hedef göstermelerine Ahmet Şık'tan yanıt,
dokuz8haber.net,2023-02-15,Yer kabuğunda 7.3 metrelik yer değiştirme oldu!,fear
dokuz8haber.net,2023-02-15,Samsun iş makinaları enkazları kaldırıyor,hope
dokuz8haber.net,2023-02-16,Mücella Yapıcı: Tutsaklık hissini hiç bu kadar yoğun yaşamamıştım,sadness
dokuz8haber.net,2023-02-16,"""Ailemi gömdüm geldim, ellerimle yazdım o tahtalara isimlerini: Çocukluklarını yaşamadılar doktor olacaklar diye""",sadness
dokuz8haber.net,2023-02-17,Deprem sonrası Adıyaman’da tarlalar yükseldi,hope
dokuz8haber.net,2023-02-17,Philip Morris'ten deprem bölgesine 40 milyon liralık destek,hope
dokuz8haber.net,2023-02-18,Depremzedelere Antalya'dan mobil kuaför,hope
dokuz8haber.net,2023-02-18,LeMan'ın bu haftaki kapağı Süleyman Soylu,
dokuz8haber.net,2023-02-19,"İzmit Belediyesi, depremzedeler için dayanışmayı güçlendiriyor",hope
dokuz8haber.net,2023-02-19,Veli ağababa: Ağır hasar raporu verilen binaların az hasarlıya çevrildiği iddiaları var,anger
dokuz8haber.net,2023-02-20,Hataylı veteriner'den 'fırsatçı' tepkisi,anger
dokuz8haber.net,2023-02-20,"Afrika Birliği, İsrail'e gözlemci üyelik verme kararını askıya aldı",anger
dokuz8haber.net,2023-02-21,KAYÜ bağışçıların sütünü depremzedelere peynir yaptı,hope
dokuz8haber.net,2023-02-21,Jeoloji mühendisinden Saros Körfezi uyarısı,fear
dokuz8haber.net,2023-02-22,"Akif Hamzaçebi, ormanlık alanda tesis yapımının yolunu açan düzenlemeyi eleştirdi",anger
dokuz8haber.net,2023-02-22,Sağlık Bakanı Koca'dan Hatay için salgın uyarısı!,fear
dokuz8haber.net,2023-02-23,"Mersin’deki STK’lar: İlin nüfusu 2 haftada yüzde 40 arttı, özel bir statü sağlanmalı",hope
dokuz8haber.net,2023-02-23,"Edirneli yapı denetim firması yetkilisi: Yeni yapılaşma değil, mevcut binaların yenilenmesi gerekir",hope
dokuz8haber.net,2023-02-24,"Erdoğan, Rusya Devlet Başkanı Putin ile telefonda görüştü",
dokuz8haber.net,2023-02-24,Kadirli'de depremzedelere özel market,
dokuz8haber.net,2023-02-25,Financial Times 1999 depreminde 'kazananı' hatırlattı: Deprem Erdoğan'a kaybettirebilir,fear
dokuz8haber.net,2023-02-25,Tepebaşı Belediye Başkanı Ataç’tan Yaşam Köyü’ndeki depremzedelere ziyaret,
dokuz8haber.net,2023-02-26,ESKİŞEHİR BÜYÜKŞEHİR BELEDİYESİ’NDEN MALATYA VE ADIYAMAN’DAKİ HAYVAN ÜRETİCİSİNE YEM DESTEĞİ,hope
dokuz8haber.net,2023-02-26,6 gollü maçın kazananı Galatasaray,happiness
dokuz8haber.net,2023-02-27,"Hatay'da fabrika yangını, dumanlar şehri kapladı",fear
dokuz8haber.net,2023-02-27,"Ünlü iş insanı Sencer Solakoğlu: Kırsal kesime ""alın size bina yaptık"" denemez, sağlam bir tarım politikası lazım",hope
dokuz8haber.net,2023-02-28,Erdoğan: Milletimize yeni bedeller ödetilmesine müsaade etmeyeceğiz,anger
dokuz8haber.net,2023-02-28,"Tuncay Özkan, gazetecilik suç değildir İbrahim İmat ile Ali İmat bir an evvel serbest bırakılmalıdır",hope
dokuz8haber.net,2023-03-01,Tepebaşı Belediye Başkanı Ataç’tan CHP Lideri Kılıçdaroğlu'na ziyaret,
dokuz8haber.net,2023-03-01,"Kaftancıoğlu, Maraş Çadır Kentinde: Akıl, ahlak ve adalete ihtiyacımız var",hope
dokuz8haber.net,2023-03-02,"Tunç Soyer, Osmaniye'de depremzedeleri ziyaret etti",hope
dokuz8haber.net,2023-03-02,Bahadır Özgür'den yeni Kızılay belgesi: Kızılay 2 TIR dolusu giysi de sattı,happiness
dokuz8haber.net,2023-03-03,BÜMED'in yeni yurt yönetmeliği eylemlere katılan öğrencilerin yurttan atılmasına olanak sağlıyor: Hukuki bir garabet,anger
dokuz8haber.net,2023-03-03,Prof. Ersoy'dan İstanbul için tsunami uyarısı: Deprem olursa Tuzla ve Çınarcık açıklarında tsunami riski var,fear
dokuz8haber.net,2023-03-04,Çorum Belediyesi riskli binaları denetliyor,
dokuz8haber.net,2023-03-04,"Şeker ve tansiyon hastası depremzede: Tuvalet, hamam, elektrik, su yok; burada hiçbir şey yok",sadness
dokuz8haber.net,2023-03-05,Depremin üzerinden 27 gün geçti Hatay hala enkaz altında,sadness
dokuz8haber.net,2023-03-05,Soylu'nun soruşturma açtığı pankartlara İYİ Partili Aslan'dan savunma,
dokuz8haber.net,2023-03-06,Kemal Kılıçdaroğlu Kimdir ?,
dokuz8haber.net,2023-03-06,"DEPREMZEDE BESİCİ SADIK SARI: “EKSİ 22 DERECE SOĞUKTA HAYVANLAR ÖLÜR, BAKAMADIK SOĞUKTAN, 3 HAFTA SONRA İLÇE TARIM BENİ SUÇLADI ‘RESİM ÇEKMEDİN, DELİL YOK ELİNDE’ DİYE”",sadness
dokuz8haber.net,2023-03-07,Eskişehir Emek ve Demokrasi Platformu: Irkçılığı lanetliyoruz,anger
dokuz8haber.net,2023-03-07,Kadıköy Belediyesi çalışanlarından depremzede kadınlara dayanışma mesajı: Birlikte iyi olacağız,hope
dokuz8haber.net,2023-03-08,Deprem uzmanı Prof. Ahmet Ercan: Kahrolsun yoksulluk ve yoksul bırakanlar,anger
dokuz8haber.net,2023-03-08,Kemal Kılıçdaroğlu'ndan partilerle görüşme trafiği: AKP ve MHP'den de randevu istenecek,hope
dokuz8haber.net,2023-03-09,"ANKA muhabiri, feminist gece yürüyüşü sırasında ters kelepçeyle gözaltına alındı",anger
dokuz8haber.net,2023-03-09,Tarım ve Orman Bakanlığı ilk şap vakasının görüldüğünü duyurdu,fear
dokuz8haber.net,2023-03-10,SKUP için paydaş katılım toplantısı yapılacak,hope
dokuz8haber.net,2023-03-10,Bakan Koca: Depremden etkilenen illerde 12 bin 700 atama yapılacak,hope
dokuz8haber.net,2023-03-11,Sinpaş’ın Kızılbük’teki projesine ‘ÇED olumlu’ kararı verildi,happiness
dokuz8haber.net,2023-03-11,Erkan Baş: Yurttaşlarımızın yanında olduğumuzu göstermek istiyoruz,hope
dokuz8haber.net,2023-03-12,Depremden zarar gören kayıtlı hayvan yetiştiricilerine destek verilecek,hope
dokuz8haber.net,2023-03-12,Eski HDP Milletvekili İbrahim Binici tutuklandı,sadness
dokuz8haber.net,2023-03-13,"TRAKTÖRLERİ ENKAZ ALTINDA KALAN ANTAKYALI ÇİFTÇİ: ""ENKAZI GÖRDÜKÇE İÇİMİZ DAHA ÇOK YANIYOR, SESİMİZİ DUYUN""",sadness
dokuz8haber.net,2023-03-13,Konyaaltı Belediyesi Kütüphanesi kreş öğrencilerini ağırladı,happiness
dokuz8haber.net,2023-03-14,"Mezitli Belediye Başkanı Tarhan, ilçedeki hasarlı binalarla ilgili teknik bilgilendirme toplantısı yaptı",
dokuz8haber.net,2023-03-14,Bodrum Belediyesi’nin dostluk kentinde çocuklara özel ilgi,happiness
dokuz8haber.net,2023-03-15,Bursa Yenişehir'de Şungar çifti geleneği bozmadı,happiness
dokuz8haber.net,2023-03-15,Harmancıklı çiftçiye 6 bini aşkın ceviz fidanı,happiness
dokuz8haber.net,2023-03-16,"Turgutlu Belediye Başkanı Akın, Yörük Türkmen Dayanışma Derneği’nin organizasyonuna katıldı",
dokuz8haber.net,2023-03-16,Depremlerden sonra göç dalgası: Marmara'dan göçler hız kazandı,fear
dokuz8haber.net,2023-03-17,"Çağrışanlılar, ""Beton yığınına hayır"" kampanyası ile topladıkları imzaları, belediyeye teslim etti",hope
dokuz8haber.net,2023-03-17,Prof. Dr. Ersoy'dan 'İstanbul depremi' uyarısı,fear
dokuz8haber.net,2023-03-18,"CHP’li Tanal: Şanlıurfa’daki Karakoyun Deresi’nin ıslahı için uyardık, dalga geçtiler",anger
dokuz8haber.net,2023-03-18,DEVA Partisi’nden “Bilmiyoruz” kampanyası,
dokuz8haber.net,2023-03-19,"Şanlıurfa Valiliği'nden açıklama: ""Sel nedeniyle 16 vatandaşımız hayatını kaybetti""",sadness
dokuz8haber.net,2023-03-19,Muharrem İnce Akşener'in davetini reddetti,
dokuz8haber.net,2023-03-20,Mersin Büyükşehir Kariyer Merkezi’nden iş arayışındaki depremzedelere rehberlik ve yönlendirme hizmeti,hope
dokuz8haber.net,2023-03-20,Sırrı Süreyya Önder: Otoritenin en muhtaç olduğu olgu sadakattir,hope
dokuz8haber.net,2023-03-21,Batman İmsakiye Takvimi: Batman sahur ve iftar saati ne zaman?,hope
dokuz8haber.net,2023-03-21,Cumhurbaşkanı olmak için kaç yaşında olmak gerekir?,
dokuz8haber.net,2023-03-22,"Çiftçiden süt üretimi yorumu: Kesilen damızlık dişi hayvan, bir fabrikanın kapanmasıyla eş değer",sadness
dokuz8haber.net,2023-03-22,Erdoğan: En düşük emekli aylığı 7 bin 500 lira olacak,hope
dokuz8haber.net,2023-03-23,Şişli Belediyesi'nden 'Yaşayan Ev ve Yaşlı Hakları Merkezi',hope
dokuz8haber.net,2023-03-23,Gaziosmanpaşa'da yolda yürüyen kadının cep telefonunu çalan zanlı yakalandı,anger
dokuz8haber.net,2023-03-24,"ESENYURTLU SPORCULAR, ANTALYA’DAN MADALYAYLA DÖNDÜ",happiness
dokuz8haber.net,2023-03-24,Siirt'te çıkan kavgada baba ve oğul öldürüldü,sadness
dokuz8haber.net,2023-03-25,TMOK'un olağan mali genel kurulu yapıldı,
dokuz8haber.net,2023-03-25,Seçim2023 I İYİ Partili Ağıralioğlu: Milletvekili adaylık müracaatında bulunmadım,hope
